Date,Type,RefNo,Cur,TUPrice,ODAmt,Amt,Worth,Customer Code,StkISN,CatCode,Exchange Rate,Quantity,Profit,Country
9/23/2017,ICG,135919,S$,4.9,1225,-1225,-936.29,IT23,41393,PET1,1,250,288.71,Indonesia
9/23/2017,ICG,135919,S$,3.8,1140,-1140,-807,IT23,46651,P6,1,300,333,Indonesia
9/23/2017,ICG,135919,S$,20,14840,-14840,-12189.42,IT23,10498,TN,1,742,2650.58,Indonesia
9/23/2017,ICG,135919,S$,45.3,30169.8,-30169.8,-25030.32,IT23,42952,M050,1,666,5139.48,Indonesia
9/23/2017,ICG,135919,S$,13.5,1890,-1890,-1515.32,IT23,10206,M018,1,140,374.68,Indonesia
9/23/2017,ICG,135919,S$,1.1,1375,-1375,-969.26,IT23,44497,PETS,1,1250,405.74,Indonesia
9/25/2017,ICG,135921,S$,3.2,356.48,-356.48,-214.15,SL14,45935,PR05,1,111.4,142.33,Singapore
9/25/2017,ICG,135922,S$,4,4200,-4200,-3097.62,MC09,43698,CNO,1,1050,1102.38,Malaysia
9/25/2017,ICG,135922,S$,10.9,545,-545,-502.5,MC09,45228,M037,1,50,42.5,Malaysia
9/25/2017,ICG,135922,S$,3.2,468.16,-468.16,-337.61,MC09,40725,PPDR,1,146.3,130.55,Malaysia
9/25/2017,ICG,135922,S$,3.2,390.4,-390.4,-281.92,MC09,40861,PPDR,1,122,108.48,Malaysia
9/25/2017,ICG,135922,S$,4.9,278.81,-278.81,-221.99,MC09,46161,PR05,1,56.9,56.82,Malaysia
9/25/2017,ICG,135922,S$,2.35,124.55,-124.55,-117.75,MC09,30262,PR04,1,53,6.8,Malaysia
9/25/2017,ICG,135922,S$,2.35,250.75,-250.75,-217.46,MC09,43874,PR22,1,106.7021277,33.29,Malaysia
9/25/2017,ICG,135922,S$,280,840,-840,-513.27,MC09,42598,ML,1,3,326.73,Malaysia
9/25/2017,ICG,135922,S$,26.3,210.4,-210.4,-160.24,MC09,44895,NMCN,1,8,50.16,Malaysia
9/25/2017,ICG,135922,S$,31.1,248.8,-248.8,-192.48,MC09,44237,NMCN,1,8,56.32,Malaysia
9/25/2017,ICG,135922,S$,36.5,292,-292,-213.37,MC09,44238,NMCN,1,8,78.63,Malaysia
9/25/2017,ICG,135922,S$,41.5,332,-332,-245.8,MC09,44239,NMCN,1,8,86.2,Malaysia
9/25/2017,ICG,135922,S$,4.9,236.18,-236.18,-188.24,MC09,30193,PR05,1,48.2,47.94,Malaysia
9/26/2017,ICG,135924,S$,4,20000,-20000,-16267.23,IH03,10126,MH,1,5000,3732.77,Indonesia
9/26/2017,ICG,135924,S$,6.5,8125,-8125,-5586.88,IH03,43513,ML,1,1250,2538.12,Indonesia
9/26/2017,ICG,135924,S$,270,3510,-3510,-2251.8,IH03,10128,ML,1,13,1258.2,Indonesia
9/26/2017,ICG,135925,S$,24,1152,-1152,-914.06,IJ01,10008,BN,1,48,237.94,Indonesia
9/26/2017,ICG,135925,S$,85,595,-595,-425.72,IJ01,41531,AST,1,7,169.28,Indonesia
9/26/2017,ICG,135925,S$,85,680,-680,-479.32,IJ01,41532,AST,1,8,200.68,Indonesia
9/26/2017,ICG,135925,S$,200,1000,-1000,-705.01,IJ01,41202,AS,1,5,294.99,Indonesia
9/12/2017,ICX,931876,S$,4.5,9,-9,-3.03,CASH,44956,FL,1,2,5.97,Singapore
9/12/2017,ICX,931876,S$,65,65,-65,-30.73,CASH,44239,NMCN,1,1,34.27,Singapore
9/26/2017,ICG,135923,S$,12.1,12100,-12100,-11200,IK11,40410,TN,1,1000,900,Indonesia
9/26/2017,ICG,135923,S$,3.1,1715.85,-1715.85,-1274.32,IK11,40737,PPDR,1,553.5,441.53,Indonesia
9/26/2017,ICG,135923,S$,77.8,15140,-15140,-12160.66,IK11,45255,WN,1,194.6015424,2979.34,Indonesia
9/18/2017,ICX,931877,S$,14,28,-28,-17.94,CASH,10102,M020,1,2,10.06,Singapore
9/18/2017,ICX,931877,S$,1,1,-1,-0.73,CASH,10210,NT,1,1,0.27,Singapore
9/18/2017,ICX,931877,S$,3.5,17.5,-17.5,0,CASH,44953,FL,1,5,17.5,Singapore
9/18/2017,ICX,931877,S$,1.2,7.2,-7.2,-3.39,CASH,44130,NT,1,6,3.81,Singapore
9/18/2017,ICX,931878,S$,3.2,178.56,-178.56,-107.27,CASH,45935,PR05,1,55.8,71.29,Singapore
9/19/2017,ICX,931879,S$,3.8,190,-190,-75.82,CASH,44956,FL,1,50,114.18,Singapore
9/19/2017,ICX,931880,S$,100,100,-100,-33.01,CASH,45537,P6,1,1,66.99,Singapore
9/22/2017,ICX,931881,S$,14,28,-28,-17.94,CASH,10102,M020,1,2,10.06,Singapore
9/22/2017,ICX,931882,S$,95,95,-95,-55.43,CASH,41159,P6,1,1,39.57,Singapore
9/25/2017,ICX,931883,S$,12,24,-24,-14.83,CASH,45028,PR04.5,1,2,9.17,Singapore
9/27/2017,ICG,135926,S$,5.2,425.36,-425.36,-280.35,IT24,45682,P9,1,81.8,145.01,Indonesia
9/27/2017,ICG,135926,S$,4.5,279,-279,-201.88,IT24,45539,P9,1,62,77.12,Indonesia
9/27/2017,ICG,135926,S$,4.5,382.5,-382.5,-275.45,IT24,45683,P9,1,85,107.05,Indonesia
9/27/2017,ICG,135926,S$,3.4,170,-170,-115,IT24,41304,PN,1,50,55,Indonesia
9/27/2017,ICG,135926,S$,0.35,35,-35,-19,IT24,43515,NEE,1,100,16,Indonesia
9/27/2017,ICG,135926,S$,0.28,28,-28,-14,IT24,43516,NEE,1,100,14,Indonesia
9/27/2017,ICG,135926,S$,0.28,28,-28,-14,IT24,43517,NEE,1,100,14,Indonesia
9/27/2017,ICG,135926,S$,0.28,28,-28,-14,IT24,43518,NEE,1,100,14,Indonesia
9/27/2017,ICG,135926,S$,0.24,24,-24,-10,IT24,44490,NEE,1,100,14,Indonesia
9/27/2017,ICG,135927,S$,27.9,139.5,-139.5,-103.01,IT26,40917,NMCN,1,5,36.49,Indonesia
9/27/2017,ICG,135927,S$,38.9,194.5,-194.5,-141.73,IT26,40912,NMCN,1,5,52.77,Indonesia
9/27/2017,ICG,135927,S$,50.9,254.5,-254.5,-186.72,IT26,40914,NMCN,1,5,67.78,Indonesia
9/27/2017,ICG,135927,S$,60.9,304.5,-304.5,-234.27,IT26,40931,NMCN,1,5,70.23,Indonesia
9/27/2017,ICG,135927,S$,2.5,250,-250,-188.05,IT26,41022,PETS,1,100,61.95,Indonesia
9/27/2017,ICG,135927,S$,8.4,840,-840,-404.68,IT26,46780,OTHERS,1,100,435.32,Indonesia
9/27/2017,ICG,135927,S$,6.9,345,-345,-214.74,IT26,42263,M020,1,50,130.26,Indonesia
9/27/2017,ICG,135927,S$,613,61.3,-61.3,-52.22,IT26,40002,MH,1,0.1,9.08,Indonesia
9/27/2017,ICG,135927,S$,89.3,89.3,-89.3,-78.67,IT26,40106,MH,1,1,10.63,Indonesia
9/27/2017,ICG,135927,S$,36,108,-108,-89.34,IT26,30361,MH,1,3,18.66,Indonesia
9/27/2017,ICG,135927,S$,24.8,74.4,-74.4,-60.67,IT26,30362,MH,1,3,13.73,Indonesia
9/27/2017,ICG,135927,S$,21,63,-63,-51.8,IT26,30363,MH,1,3,11.2,Indonesia
9/27/2017,ICG,135927,S$,16.2,48.6,-48.6,-37.25,IT26,40107,MH,1,3,11.35,Indonesia
9/27/2017,ICG,135927,S$,9.5,47.5,-47.5,-35.34,IT26,40570,MH,1,5,12.16,Indonesia
9/27/2017,ICG,135927,S$,8.4,42,-42,-31.41,IT26,40459,MH,1,5,10.59,Indonesia
9/27/2017,ICG,135927,S$,3.1,201.5,-201.5,-149.54,IT26,30056,PPDR,1,65,51.96,Indonesia
9/27/2017,ICG,135927,S$,2.45,686,-686,-538.27,IT26,45935,PR05,1,280,147.73,Indonesia
9/27/2017,ICG,135927,S$,4.9,455.21,-455.21,-375.92,IT26,43937,SPL2,1,92.9,79.29,Indonesia
9/27/2017,ICG,135927,S$,4.9,461.58,-461.58,-380.57,IT26,43936,SPL2,1,94.2,81.01,Indonesia
9/27/2017,ICG,135927,S$,4.9,312.62,-312.62,-252.62,IT26,43943,SPL2.5,1,63.8,60,Indonesia
9/27/2017,ICG,135927,S$,4.9,301.84,-301.84,-249.71,IT26,45127,SPL2.5,1,61.6,52.13,Indonesia
9/27/2017,ICG,135927,S$,4.9,177.38,-177.38,-145.64,IT26,45132,SPL3,1,36.2,31.74,Indonesia
9/27/2017,ICG,135927,S$,4.9,174.93,-174.93,-144.27,IT26,45129,SPL3,1,35.7,30.66,Indonesia
9/28/2017,ICG,135928,S$,4.6,920,-920,-783.17,SS07,46792,OTHERS,1,200,136.83,Singapore
9/28/2017,ICG,135929,S$,7.5,952.5,-952.5,-682.11,IK11,30066,BR,1,127,270.39,Indonesia
9/28/2017,ICG,135929,S$,11.8,43719,-43719,-31864.19,IK11,46989,OTHERS,1,3705,11854.81,Indonesia
9/28/2017,ICG,135929,S$,12.7,14732,-14732,-11535.18,IK11,43709,M020P,1,1160,3196.82,Indonesia
9/28/2017,ICG,135929,S$,11.5,4600,-4600,-3615.3,IK11,45938,NN,1,400,984.7,Indonesia
9/28/2017,ICG,135929,S$,1.5,450,-450,-356.4,IK11,10077,F,1,300,93.6,Indonesia
9/28/2017,ICG,135930,S$,11.5,9200,-9200,-7230.6,IK06,45938,NN,1,800,1969.4,Indonesia
9/28/2017,ICG,135930,S$,1.5,150,-150,-118.8,IK06,10077,F,1,100,31.2,Indonesia
9/28/2017,ICG,135931,S$,6.5,9289.8,-9289.8,-6917.8,IA14,41371,PB,1,1429.2,2372,Indonesia
9/28/2017,ICG,135931,S$,4.9,453.74,-453.74,-374.79,IA14,45154,SPL3.5,1,92.6,78.95,Indonesia
9/28/2017,ICG,135931,S$,4.9,223.93,-223.93,-185.03,IA14,45152,SPL3.5,1,45.7,38.9,Indonesia
9/28/2017,ICG,135931,S$,1.5,975,-975,-772.2,IA14,10077,F,1,650,202.8,Indonesia
9/28/2017,ICG,135932,S$,0.08,450,-450,-376.2,IN04,10074,F,1,5625,73.8,Indonesia
9/28/2017,ICG,135932,S$,4.2,798,-798,-681.35,IN04,41968,PPDRW,1,190,116.65,Indonesia
9/28/2017,ICG,135932,S$,4.2,449.4,-449.4,-428.49,IN04,41969,PPDRW,1,107,20.91,Indonesia
9/28/2017,ICG,135932,S$,1.5,750,-750,-594,IN04,10077,F,1,500,156,Indonesia
9/28/2017,ICG,135932,S$,4.9,177.87,-177.87,-145.64,IN04,45132,SPL3,1,36.3,32.23,Indonesia
9/28/2017,ICG,135932,S$,2.5,250,-250,-183,IN04,41092,PETS,1,100,67,Indonesia
9/28/2017,ICG,135932,S$,2.5,975,-975,-728.92,IN04,41093,PETS,1,390,246.08,Indonesia
9/28/2017,ICG,135933,S$,0.85,340,-340,-270.64,IT18,10076,F,1,400,69.36,Indonesia
9/29/2017,ICG,135934,S$,3.05,1128.5,-1128.5,-971.95,SQ03,45238,PMNR,1,370,156.55,Singapore
9/30/2017,ICG,135935,S$,6.6,6448.2,-6448.2,-4867.45,IA14,44823,PB,1,977,1580.75,Indonesia
9/30/2017,ICG,135935,S$,0.08,2250,-2250,-1881.03,IA14,10074,F,1,28125,368.97,Indonesia
9/30/2017,ICG,135935,S$,260,7280,-7280,-5156.86,IA14,46506,ML,1,28,2123.14,Indonesia
9/30/2017,ICG,135936,S$,270,5400,-5400,-3683.47,IA07,46506,ML,1,20,1716.53,Indonesia
9/30/2017,ICG,135937,S$,5.5,10296,-10296,-7453.92,IJ01,40069,PN,1,1872,2842.08,Indonesia
9/30/2017,ICG,135937,S$,5.5,4989.6,-4989.6,-3567.47,IJ01,40176,PN,1,907.2,1422.13,Indonesia
9/30/2017,ICG,135937,S$,3.85,18249,-18249,-13983.56,IJ01,43698,CNO,1,4740,4265.44,Indonesia
9/30/2017,ICG,135937,S$,6,3258,-3258,-2587.96,IJ01,46898,OTHERS,1,543,670.04,Indonesia
9/30/2017,ICG,135937,S$,8,800,-800,-506.91,IJ01,45644,M028,1,100,293.09,Indonesia
9/30/2017,ICG,135937,S$,0.96,1440,-1440,-1030.88,IJ01,46388,NT,1,1500,409.12,Indonesia
9/30/2017,ICG,135937,S$,5.7,2280,-2280,-1690.86,IJ01,45352,NT,1,400,589.14,Indonesia
9/30/2017,ICG,135937,S$,5.7,2280,-2280,-1690.86,IJ01,45351,NT,1,400,589.14,Indonesia
9/30/2017,ICG,135937,S$,5.7,1140,-1140,-845.43,IJ01,44855,NT,1,200,294.57,Indonesia
9/30/2017,ICG,135937,S$,2.8,791.84,-791.84,-667.27,IJ01,41654,PDRLB,1,282.8,124.57,Indonesia
9/30/2017,ICG,135937,S$,2.8,1016.12,-1016.12,-856.26,IJ01,41655,PDRLB,1,362.9,159.86,Indonesia
9/30/2017,ICG,135937,S$,2.8,2475.2,-2475.2,-2085.8,IJ01,41658,PDRLB,1,884,389.4,Indonesia
9/30/2017,ICG,135937,S$,2.8,3158.68,-3158.68,-2662.7,IJ01,41659,PDRLB,1,1128.1,495.98,Indonesia
9/30/2017,ICG,135937,S$,2.8,2076.48,-2076.48,-1749.81,IJ01,41660,PDRLB,1,741.6,326.67,Indonesia
9/30/2017,ICG,135937,S$,6.2,11154.42,-11154.42,-9182.76,IJ01,43712,PPDRW,1,1799.1,1971.66,Indonesia
9/30/2017,ICG,135937,S$,6.2,1674.62,-1674.62,-1419.81,IJ01,41964,PPDRW,1,270.1,254.81,Indonesia
9/30/2017,ICG,135937,S$,14.8,18946.37,-18946.37,-16053.21,IJ01,42176,KN,1,1280.160135,2893.16,Indonesia
9/30/2017,ICG,135937,S$,2.8,7817.04,-7817.04,-6448.82,IJ01,46756,OTHERS,1,2791.8,1368.22,Indonesia
9/30/2017,ICG,135937,S$,0.85,680,-680,-541.27,IJ01,10076,F,1,800,138.73,Indonesia
9/30/2017,ICG,135937,S$,0.41,246,-246,-207.91,IJ01,10075,F,1,600,38.09,Indonesia
9/30/2017,ICG,135937,S$,0.08,675,-675,-564.31,IJ01,10074,F,1,8437.5,110.69,Indonesia
9/30/2017,ICG,135938,S$,3.8,1288.2,-1288.2,-1078.28,IT23,46785,OTHERS,1,339,209.92,Indonesia
9/30/2017,ICG,135938,S$,3.8,1448.56,-1448.56,-1209.6,IT23,46786,OTHERS,1,381.2,238.96,Indonesia
9/30/2017,ICG,135938,S$,3.8,818.52,-818.52,-689.2,IT23,41444,PR01,1,215.4,129.32,Indonesia
9/30/2017,ICG,135938,S$,3.8,1172.68,-1172.68,-948.41,IT23,45610,PR01.5,1,308.6,224.27,Indonesia
9/30/2017,ICG,135938,S$,3.8,1127.84,-1127.84,-910.5,IT23,45607,PR01.5,1,296.8,217.34,Indonesia
9/30/2017,ICG,135938,S$,3.8,1311.76,-1311.76,-1062.24,IT23,45609,PR01.5,1,345.2,249.52,Indonesia
10/3/2017,ICG,135939,S$,4,16,-16,-5.13,SZ80,10321,PR02.5,1,4,10.87,Singapore
10/3/2017,ICG,135940,S$,6.8,13600,-13600,-8509.55,SO05,44935,ML,1,2000,5090.45,Singapore
10/4/2017,ICG,135942,S$,150,150,-150,-99.9,SZ69,45546,P15,1,1,50.1,Singapore
10/4/2017,ICG,135942,S$,140,140,-140,-85.3,SZ69,45722,P15,1,1,54.7,Singapore
10/3/2017,ICG,135943,S$,21.1,3798,-3798,-3640.21,IJ01,30362,MH,1,180,157.79,Indonesia
10/3/2017,ICG,135943,S$,31.5,630,-630,-462.79,IJ01,46959,OTHERS,1,20,167.21,Indonesia
10/3/2017,ICG,135943,S$,27.5,550,-550,-407.28,IJ01,40027,HK,1,20,142.72,Indonesia
10/3/2017,ICG,135943,S$,21.5,430,-430,-314.67,IJ01,30237,HK,1,20,115.33,Indonesia
10/3/2017,ICG,135943,S$,16.5,330,-330,-245.21,IJ01,44082,HK,1,20,84.79,Indonesia
10/3/2017,ICG,135943,S$,14.5,290,-290,-212.85,IJ01,40262,HK,1,20,77.15,Indonesia
10/3/2017,ICG,135943,S$,11.5,230,-230,-166.54,IJ01,40335,HK,1,20,63.46,Indonesia
10/3/2017,ICG,135943,S$,7.5,150,-150,-114.37,IJ01,42391,HK,1,20,35.63,Indonesia
10/3/2017,ICG,135943,S$,6,120,-120,-85.64,IJ01,43836,HK,1,20,34.36,Indonesia
10/3/2017,ICG,135943,S$,5,100,-100,-71.41,IJ01,44517,HK,1,20,28.59,Indonesia
10/3/2017,ICG,135943,S$,9,180,-180,-133.34,IJ01,41913,HK,1,20,46.66,Indonesia
10/3/2017,ICG,135943,S$,4.8,192,-192,-124.63,IJ01,40170,HK,1,40,67.37,Indonesia
10/3/2017,ICG,135943,S$,4.65,186,-186,-120.33,IJ01,40277,HK,1,40,65.67,Indonesia
10/3/2017,ICG,135943,S$,4.65,2325,-2325,-1513.36,IJ01,40171,HK,1,500,811.64,Indonesia
10/3/2017,ICG,135943,S$,1.9,570,-570,-431.47,IJ01,44884,FL,1,300,138.53,Indonesia
10/3/2017,ICG,135943,S$,1.9,380,-380,-285.58,IJ01,44885,FL,1,200,94.42,Indonesia
10/3/2017,ICG,135943,S$,1.9,760,-760,-577.97,IJ01,44523,FL,1,400,182.03,Indonesia
10/3/2017,ICG,135943,S$,1.9,190,-190,-142.24,IJ01,44886,FL,1,100,47.76,Indonesia
10/3/2017,ICG,135944,S$,0.92,552,-552,-426.01,IJ01,46387,NT,1,600,125.99,Indonesia
10/3/2017,ICG,135944,S$,5.5,275,-275,-217.31,IJ01,40263,PETB,1,50,57.69,Indonesia
10/3/2017,ICG,135944,S$,4.6,552,-552,-297.11,IJ01,45725,PETB,1,120,254.89,Indonesia
10/3/2017,ICG,135944,S$,4.6,184,-184,-140.09,IJ01,30299,PETB,1,40,43.91,Indonesia
10/3/2017,ICG,135944,S$,4.3,688,-688,-521.93,IJ01,40282,PPMR,1,160,166.07,Indonesia
10/3/2017,ICG,135944,S$,4.7,440.39,-440.39,-367.12,IJ01,30239,PR04,1,93.7,73.27,Indonesia
10/3/2017,ICG,135944,S$,4.7,135.36,-135.36,-113.94,IJ01,10365,PR04,1,28.8,21.42,Indonesia
10/3/2017,ICG,135944,S$,4.7,456.84,-456.84,-393.04,IJ01,30195,PR04,1,97.2,63.8,Indonesia
10/3/2017,ICG,135944,S$,4.7,442.74,-442.74,-368.19,IJ01,10366,PR04,1,94.2,74.55,Indonesia
10/3/2017,ICG,135944,S$,4.7,386.34,-386.34,-321.33,IJ01,10360,PR04,1,82.2,65.01,Indonesia
10/3/2017,ICG,135944,S$,2.8,4070.36,-4070.36,-3440.65,IJ01,40737,PPDR,1,1453.7,629.71,Indonesia
10/3/2017,ICG,135944,S$,2.8,5971.84,-5971.84,-5000.57,IJ01,41653,PPDR,1,2132.8,971.27,Indonesia
10/3/2017,ICG,135944,S$,2.8,1845.76,-1845.76,-1558.45,IJ01,40728,PPDR,1,659.2,287.31,Indonesia
10/3/2017,ICG,135944,S$,2.8,1573.88,-1573.88,-1356.73,IJ01,30347,PPDR,1,562.1,217.15,Indonesia
10/3/2017,ICG,135944,S$,2.32,852.37,-852.37,-747.1,IJ01,45929,PR08,1,367.4008621,105.27,Indonesia
10/3/2017,ICG,135944,S$,85,1700,-1700,-1216.36,IJ01,41531,AST,1,20,483.64,Indonesia
10/3/2017,ICG,135944,S$,85,1700,-1700,-1198.29,IJ01,41532,AST,1,20,501.71,Indonesia
10/3/2017,ICG,135944,S$,85,1700,-1700,-1191.73,IJ01,41534,AST,1,20,508.27,Indonesia
10/3/2017,ICG,135945,S$,24,1152,-1152,-914.06,IJ01,10008,BN,1,48,237.94,Indonesia
10/3/2017,ICG,135945,S$,24,1152,-1152,-913.95,IJ01,10009,BN,1,48,238.05,Indonesia
10/3/2017,ICG,135945,S$,0.06,528,-528,-401.28,IJ01,10631,F,1,8800,126.72,Indonesia
10/3/2017,ICG,135945,S$,0.06,396,-396,-315.03,IJ01,40265,F,1,6600,80.97,Indonesia
10/3/2017,ICG,135945,S$,0.08,675,-675,-564.3,IJ01,10074,F,1,8437.5,110.7,Indonesia
10/3/2017,ICG,135945,S$,1.2,3600,-3600,-2376,IJ01,41014,F,1,3000,1224,Indonesia
10/5/2017,ICG,135946,S$,67,134,-134,-88.96,SM01,44241,NMCN,1,2,45.04,Singapore
10/4/2017,ICG,135947,S$,12.3,4920,-4920,-4334.87,IT26,46799,OTHERS,1,400,585.13,Indonesia
10/4/2017,ICG,135947,S$,3.4,170,-170,-112.5,IT26,45315,PN,1,50,57.5,Indonesia
10/4/2017,ICG,135947,S$,6.2,1004.4,-1004.4,-637.05,IT26,40176,PN,1,162,367.35,Indonesia
10/4/2017,ICG,135947,S$,2.15,1290,-1290,-1049.4,IT26,40191,CNO,1,600,240.6,Indonesia
10/5/2017,ICG,135948,S$,7.1,390.5,-390.5,-234.83,IG01,43173,M023,1,55,155.67,Indonesia
10/5/2017,ICG,135948,S$,0.7,140,-140,-88,IG01,43519,NEE,1,200,52,Indonesia
10/5/2017,ICG,135948,S$,0.35,70,-70,-38,IG01,43515,NEE,1,200,32,Indonesia
10/5/2017,ICG,135948,S$,0.28,56,-56,-28,IG01,43516,NEE,1,200,28,Indonesia
10/5/2017,ICG,135948,S$,0.24,48,-48,-20,IG01,45489,NEE,1,200,28,Indonesia
10/5/2017,ICG,135948,S$,7,420,-420,-217.74,IG01,43187,M023,1,60,202.26,Indonesia
10/5/2017,ICG,135948,S$,11,660,-660,-492.04,IG01,43301,M033,1,60,167.96,Indonesia
10/5/2017,ICG,135948,S$,11.7,2808,-2808,-2169.18,IG01,45938,NN,1,240,638.82,Indonesia
10/9/2017,ICG,135949,S$,2,200,-200,-142.79,IH03,44885,FL,1,100,57.21,Indonesia
10/9/2017,ICG,135949,S$,17.5,3500,-3500,-2475.22,IH03,10031,BW,1,200,1024.78,Indonesia
10/9/2017,ICG,135949,S$,270,5400,-5400,-3657.1,IH03,42102,ML,1,20,1742.9,Indonesia
10/9/2017,ICG,135949,S$,270,2700,-2700,-1841.74,IH03,46506,ML,1,10,858.26,Indonesia
10/9/2017,ICG,135949,S$,6.5,4875,-4875,-3352.13,IH03,43513,ML,1,750,1522.87,Indonesia
10/9/2017,ICG,135949,S$,5.2,2080,-2080,-1508.64,IH03,46792,OTHERS,1,400,571.36,Indonesia
10/9/2017,ICG,135949,S$,4,12000,-12000,-9174.64,IH03,10126,MH,1,3000,2825.36,Indonesia
10/5/2017,ICG,135950,S$,5.2,3120,-3120,-2262.96,IA091,46792,OTHERS,1,600,857.04,Indonesia
10/5/2017,ICG,135951,S$,95,285,-285,-178.76,IN04,41534,AST,1,3,106.24,Indonesia
10/5/2017,ICG,135951,S$,95,190,-190,-119.39,IN04,41535,AST,1,2,70.61,Indonesia
10/5/2017,ICG,135951,S$,24.5,122.5,-122.5,-95.21,IN04,10008,BN,1,5,27.29,Indonesia
10/5/2017,ICG,135951,S$,24.5,122.5,-122.5,-95.2,IN04,10009,BN,1,5,27.3,Indonesia
10/5/2017,ICG,135951,S$,5,5000,-5000,-3771.6,IN04,46792,OTHERS,1,1000,1228.4,Indonesia
10/5/2017,ICG,135952,S$,95,190,-190,-119.98,IY03,41533,AST,1,2,70.02,Indonesia
10/5/2017,ICG,135952,S$,95,190,-190,-119.17,IY03,41534,AST,1,2,70.83,Indonesia
10/5/2017,ICG,135952,S$,230,460,-460,-195.22,IY03,41207,AS,1,2,264.78,Indonesia
10/5/2017,ICG,135953,S$,8.6,1720,-1720,-985.58,IL09,46144,M028,1,200,734.42,Indonesia
10/5/2017,ICG,135953,S$,6.5,1400.1,-1400.1,-1044.52,IL09,43225,PB,1,215.4,355.58,Indonesia
10/5/2017,ICG,135953,S$,8.6,2021,-2021,-1194.47,IL09,44609,M028,1,235,826.53,Indonesia
10/5/2017,ICG,135953,S$,0.06,396,-396,-315.04,IL09,40265,F,1,6600,80.96,Indonesia
10/5/2017,ICG,135953,S$,7.5,3127.5,-3127.5,-2238.76,IL09,46896,OTHERS,1,417,888.74,Indonesia
10/5/2017,ICG,135954,S$,6.5,34253.7,-34253.7,-25555.17,IA14,41371,PB,1,5269.8,8698.53,Indonesia
10/5/2017,ICG,135955,S$,11.8,40202.6,-40202.6,-29371.07,IK11,46728,OTHERS,1,3407,10831.53,Indonesia
10/5/2017,ICG,135955,S$,27,135,-135,-80.91,IK11,30394,HK,1,5,54.09,Indonesia
10/5/2017,ICG,135955,S$,23,115,-115,-77.43,IK11,30395,HK,1,5,37.57,Indonesia
10/5/2017,ICG,135956,S$,10,300,-300,-149.66,IN04,10625,BR,1,30,150.34,Indonesia
10/5/2017,ICG,135956,S$,17.5,875,-875,-618.81,IN04,10031,BW,1,50,256.19,Indonesia
10/5/2017,ICG,135957,S$,6.6,5827.8,-5827.8,-4317.94,IA07,44012,PB,1,883,1509.86,Indonesia
10/6/2017,ICG,135958,S$,3.2,178.56,-178.56,-107.27,SZ09,45935,PR05,1,55.8,71.29,Singapore
10/9/2017,ICG,135959,S$,11.5,460,-460,-251.84,IJ01,40670,M033,1,40,208.16,Indonesia
10/11/2017,ICG,135960,S$,33,330,-330,-123.76,SJ01,10031,BW,1,10,206.24,Singapore
10/11/2017,ICG,135960,S$,11,330,-330,-143.23,SJ01,44286,BW,1,30,186.77,Singapore
10/10/2017,ICG,135961,S$,230,230,-230,-138.42,IK11,41202,AS,1,1,91.58,Indonesia
10/10/2017,ICG,135962,S$,6.9,1299.27,-1299.27,-912.68,IT09,41371,PB,1,188.3,386.59,Indonesia
10/10/2017,ICG,135963,S$,28.5,142.5,-142.5,-100.16,IT18,10005,BN,1,5,42.34,Indonesia
10/10/2017,ICG,135963,S$,28.5,228,-228,-152.34,IT18,10008,BN,1,8,75.66,Indonesia
10/10/2017,ICG,135963,S$,28.5,228,-228,-152.32,IT18,10009,BN,1,8,75.68,Indonesia
10/10/2017,ICG,135964,S$,1,300,-300,-209.17,IL09,10211,NT,1,300,90.83,Indonesia
10/10/2017,ICG,135964,S$,4.9,171.01,-171.01,-141.51,IL09,45150,SPL3,1,34.9,29.5,Indonesia
10/10/2017,ICG,135964,S$,4.9,171.99,-171.99,-142.23,IL09,45128,SPL3,1,35.1,29.76,Indonesia
10/10/2017,ICG,135964,S$,4.9,344.96,-344.96,-285.41,IL09,45132,SPL3,1,70.4,59.55,Indonesia
10/10/2017,ICG,135964,S$,4.9,345.94,-345.94,-285.93,IL09,45129,SPL3,1,70.6,60.01,Indonesia
10/10/2017,ICG,135964,S$,4.9,178.36,-178.36,-147.34,IL09,45130,SPL3,1,36.4,31.02,Indonesia
10/10/2017,ICG,135964,S$,9,2250,-2250,-1349.29,IL09,43285,M028,1,250,900.71,Indonesia
10/10/2017,ICG,135964,S$,9.5,950,-950,-513.23,IL09,45641,M023,1,100,436.77,Indonesia
10/10/2017,ICG,135964,S$,2.35,677.98,-677.98,-626.23,IL09,10380,PR05,1,288.5021277,51.75,Indonesia
10/10/2017,ICG,135964,S$,4.9,245,-245,-205.78,IL09,41392,PET1,1,50,39.22,Indonesia
10/10/2017,ICG,135964,S$,4.9,245,-245,-187.26,IL09,41393,PET1,1,50,57.74,Indonesia
10/10/2017,ICG,135964,S$,13.5,67.5,-67.5,-38.03,IL09,40068,HK,1,5,29.47,Indonesia
10/10/2017,ICG,135964,S$,10,50,-50,-31.48,IL09,40458,HK,1,5,18.52,Indonesia
10/10/2017,ICG,135964,S$,6.5,325,-325,-220.83,IL09,43512,ML,1,50,104.17,Indonesia
10/10/2017,ICG,135965,S$,11.9,1713.6,-1713.6,-1322.7,IJ01,45466,SP,1,144,390.9,Indonesia
10/10/2017,ICG,135965,S$,11.9,1428,-1428,-1103.39,IJ01,45467,SP,1,120,324.61,Indonesia
